time	V(N001,N002)	V(N003,N004)	V(ve)	I(I1)	I(R4)
3.028572428571428e-003	-2.568216e-001	-1.563393e+000	-2.122215e+000	-1.000000e-004	-1.000000e-004
3.042858142857143e-003	-3.995847e-001	-2.988705e+000	-3.690290e+000	-1.000000e-004	-1.000000e-004
3.057143857142857e-003	-5.423073e-001	-4.411995e+000	-5.256303e+000	-1.000000e-004	-1.000000e-004
3.071429571428571e-003	-6.849894e-001	-5.833265e+000	-6.820255e+000	-1.000000e-004	-1.000000e-004
3.085715285714286e-003	-8.276310e-001	-7.252514e+000	-8.382145e+000	-1.000000e-004	-1.000000e-004
3.100001000000000e-003	-9.702320e-001	-8.669741e+000	-9.941973e+000	-1.000000e-004	-1.000000e-004
3.100002000000000e-003	-9.702320e-001	-8.669739e+000	-9.337971e+000	1.000000e-004	1.000000e-004
3.114214428571435e-003	-8.278529e-001	-7.237237e+000	-7.763089e+000	1.000000e-004	1.000000e-004
3.128426857142870e-003	-6.855140e-001	-5.806750e+000	-6.190263e+000	1.000000e-004	1.000000e-004
3.142639285714306e-003	-5.432152e-001	-4.378277e+000	-4.619492e+000	1.000000e-004	1.000000e-004
3.156851714285741e-003	-4.009567e-001	-2.951820e+000	-3.050777e+000	1.000000e-004	1.000000e-004
3.171064142857177e-003	-2.587384e-001	-1.527378e+000	-1.484116e+000	1.000000e-004	1.000000e-004
3.185276571428612e-003	-1.165603e-001	-1.049505e-001	8.048920e-002	1.000000e-004	1.000000e-004
3.199489000000047e-003	2.557766e-002	1.315462e+000	1.643039e+000	1.000000e-004	1.000000e-004
3.199491000000047e-003	2.559757e-002	1.315661e+000	1.643259e+000	1.000000e-004	1.000000e-004
3.200000000000000e-003	3.068733e-002	1.366493e+000	1.699180e+000	1.000000e-004	1.000000e-004
3.200001000000000e-003	3.068721e-002	1.366492e+000	1.095179e+000	-1.000000e-004	-1.000000e-004
3.214286714285714e-003	-1.121577e-001	-6.296654e-002	-4.771240e-001	-1.000000e-004	-1.000000e-004
3.228572428571428e-003	-2.549621e-001	-1.490404e+000	-2.047366e+000	-1.000000e-004	-1.000000e-004
3.242858142857143e-003	-3.977258e-001	-2.915820e+000	-3.615545e+000	-1.000000e-004	-1.000000e-004
3.257143857142857e-003	-5.404488e-001	-4.339215e+000	-5.181663e+000	-1.000000e-004	-1.000000e-004
3.271429571428571e-003	-6.831313e-001	-5.760588e+000	-6.745719e+000	-1.000000e-004	-1.000000e-004
3.285715285714285e-003	-8.257731e-001	-7.179940e+000	-8.307714e+000	-1.000000e-004	-1.000000e-004
3.300001000000000e-003	-9.683743e-001	-8.597271e+000	-9.867646e+000	-1.000000e-004	-1.000000e-004
3.300002000000000e-003	-9.683743e-001	-8.597270e+000	-9.263644e+000	1.000000e-004	1.000000e-004
3.314287428571428e-003	-8.252646e-001	-7.157518e+000	-7.680782e+000	1.000000e-004	1.000000e-004
3.328572857142857e-003	-6.821955e-001	-5.719802e+000	-6.099997e+000	1.000000e-004	1.000000e-004
3.342858285714285e-003	-5.391671e-001	-4.284121e+000	-4.521288e+000	1.000000e-004	1.000000e-004
3.357143714285714e-003	-3.961792e-001	-2.850477e+000	-2.944656e+000	1.000000e-004	1.000000e-004
3.371429142857143e-003	-2.532319e-001	-1.418868e+000	-1.370100e+000	1.000000e-004	1.000000e-004
3.385714571428571e-003	-1.103253e-001	1.070458e-002	2.023795e-001	1.000000e-004	1.000000e-004
3.400000000000000e-003	3.254080e-002	1.438242e+000	1.772782e+000	1.000000e-004	1.000000e-004
3.400001000000000e-003	3.254080e-002	1.438240e+000	1.168781e+000	-1.000000e-004	-1.000000e-004
3.414286714285714e-003	-1.103046e-001	8.679419e-003	-4.036251e-001	-1.000000e-004	-1.000000e-004
3.428572428571428e-003	-2.531093e-001	-1.418860e+000	-1.973969e+000	-1.000000e-004	-1.000000e-004
3.442858142857143e-003	-3.958735e-001	-2.844378e+000	-3.542252e+000	-1.000000e-004	-1.000000e-004
3.457143857142857e-003	-5.385970e-001	-4.267875e+000	-5.108472e+000	-1.000000e-004	-1.000000e-004
3.471429571428571e-003	-6.812800e-001	-5.689351e+000	-6.672631e+000	-1.000000e-004	-1.000000e-004
3.485715285714286e-003	-8.239224e-001	-7.108804e+000	-8.234727e+000	-1.000000e-004	-1.000000e-004
3.500001000000000e-003	-9.665241e-001	-8.526237e+000	-9.794762e+000	-1.000000e-004	-1.000000e-004
3.500002000000000e-003	-9.665251e-001	-8.526235e+000	-9.190760e+000	1.000000e-004	1.000000e-004
3.514287428571428e-003	-8.234158e-001	-7.086585e+000	-7.608000e+000	1.000000e-004	1.000000e-004
3.528572857142857e-003	-6.803471e-001	-5.648970e+000	-6.027317e+000	1.000000e-004	1.000000e-004
3.542858285714285e-003	-5.373191e-001	-4.213391e+000	-4.448710e+000	1.000000e-004	1.000000e-004
3.557143714285714e-003	-3.943317e-001	-2.779847e+000	-2.872179e+000	1.000000e-004	1.000000e-004
3.571429142857143e-003	-2.513849e-001	-1.348339e+000	-1.297724e+000	1.000000e-004	1.000000e-004
3.585714571428571e-003	-1.084787e-001	8.113282e-002	2.746542e-001	1.000000e-004	1.000000e-004
3.600000000000000e-003	3.438687e-002	1.508569e+000	1.844956e+000	1.000000e-004	1.000000e-004
3.600001000000000e-003	3.438687e-002	1.508568e+000	1.240955e+000	-1.000000e-004	-1.000000e-004
3.614286714285714e-003	-1.084588e-001	7.890675e-002	-3.315522e-001	-1.000000e-004	-1.000000e-004
3.628572428571428e-003	-2.512641e-001	-1.348733e+000	-1.901997e+000	-1.000000e-004	-1.000000e-004
3.642858142857143e-003	-3.940288e-001	-2.774351e+000	-3.470380e+000	-1.000000e-004	-1.000000e-004
3.657143857142857e-003	-5.367530e-001	-4.197948e+000	-5.036701e+000	-1.000000e-004	-1.000000e-004
3.671429571428572e-003	-6.794367e-001	-5.619523e+000	-6.600960e+000	-1.000000e-004	-1.000000e-004
3.685715285714286e-003	-8.220799e-001	-7.039077e+000	-8.163157e+000	-1.000000e-004	-1.000000e-004
3.700001000000000e-003	-9.646826e-001	-8.456609e+000	-9.723291e+000	-1.000000e-004	-1.000000e-004
3.700002000000000e-003	-9.646816e-001	-8.456606e+000	-9.119289e+000	1.000000e-004	1.000000e-004
3.714287428571429e-003	-8.215733e-001	-7.017056e+000	-7.536630e+000	1.000000e-004	1.000000e-004
3.728572857142857e-003	-6.785055e-001	-5.579540e+000	-5.956046e+000	1.000000e-004	1.000000e-004
3.742858285714286e-003	-5.354782e-001	-4.144060e+000	-4.377538e+000	1.000000e-004	1.000000e-004
3.757143714285715e-003	-3.924914e-001	-2.710616e+000	-2.801107e+000	1.000000e-004	1.000000e-004
3.771429142857143e-003	-2.495452e-001	-1.279207e+000	-1.226752e+000	1.000000e-004	1.000000e-004
3.785714571428572e-003	-1.066395e-001	1.501664e-001	3.455273e-001	1.000000e-004	1.000000e-004
3.800000000000000e-003	3.622568e-002	1.577504e+000	1.915730e+000	1.000000e-004	1.000000e-004
3.800001000000000e-003	3.622556e-002	1.577503e+000	1.311729e+000	-1.000000e-004	-1.000000e-004
3.814286714285714e-003	-1.066207e-001	1.477435e-001	-2.608774e-001	-1.000000e-004	-1.000000e-004
3.828572428571428e-003	-2.494265e-001	-1.279995e+000	-1.831421e+000	-1.000000e-004	-1.000000e-004
3.842858142857143e-003	-3.921917e-001	-2.705711e+000	-3.399903e+000	-1.000000e-004	-1.000000e-004
3.857143857142857e-003	-5.349165e-001	-4.129406e+000	-4.966322e+000	-1.000000e-004	-1.000000e-004
3.871429571428571e-003	-6.776007e-001	-5.551079e+000	-6.530680e+000	-1.000000e-004	-1.000000e-004
3.885715285714285e-003	-8.202445e-001	-6.970730e+000	-8.092974e+000	-1.000000e-004	-1.000000e-004
3.900001000000000e-003	-9.628477e-001	-8.388359e+000	-9.653207e+000	-1.000000e-004	-1.000000e-004
3.900002000000000e-003	-9.628477e-001	-8.388358e+000	-9.049205e+000	1.000000e-004	1.000000e-004
3.914287428571428e-003	-8.197393e-001	-6.948904e+000	-7.466643e+000	1.000000e-004	1.000000e-004
3.928572857142857e-003	-6.766716e-001	-5.511486e+000	-5.886157e+000	1.000000e-004	1.000000e-004
3.942858285714285e-003	-5.336446e-001	-4.076103e+000	-4.307748e+000	1.000000e-004	1.000000e-004
3.957143714285714e-003	-3.906582e-001	-2.642755e+000	-2.731414e+000	1.000000e-004	1.000000e-004
3.971429142857142e-003	-2.477124e-001	-1.211443e+000	-1.157156e+000	1.000000e-004	1.000000e-004
3.985714571428571e-003	-1.048073e-001	2.178333e-001	4.150259e-001	1.000000e-004	1.000000e-004
3.999999999999999e-003	3.805709e-002	1.645075e+000	1.985132e+000	1.000000e-004	1.000000e-004
4.000001000000000e-003	3.805709e-002	1.645073e+000	1.381130e+000	-1.000000e-004	-1.000000e-004
4.014286714285714e-003	-1.047897e-001	2.152172e-001	-1.915728e-001	-1.000000e-004	-1.000000e-004
4.028572428571429e-003	-2.475960e-001	-1.212617e+000	-1.762214e+000	-1.000000e-004	-1.000000e-004
4.042858142857143e-003	-3.903618e-001	-2.638430e+000	-3.330792e+000	-1.000000e-004	-1.000000e-004
4.057143857142857e-003	-5.330872e-001	-4.062221e+000	-4.897308e+000	-1.000000e-004	-1.000000e-004
4.071429571428571e-003	-6.757721e-001	-5.483990e+000	-6.461762e+000	-1.000000e-004	-1.000000e-004
4.085715285714286e-003	-8.184165e-001	-6.903737e+000	-8.024153e+000	-1.000000e-004	-1.000000e-004
4.100001000000000e-003	-9.610205e-001	-8.321462e+000	-9.584481e+000	-1.000000e-004	-1.000000e-004
4.100002000000000e-003	-9.610195e-001	-8.321460e+000	-8.980479e+000	1.000000e-004	1.000000e-004
4.114287428571429e-003	-8.179119e-001	-6.882102e+000	-7.398014e+000	1.000000e-004	1.000000e-004
4.128572857142857e-003	-6.748449e-001	-5.444779e+000	-5.817624e+000	1.000000e-004	1.000000e-004
4.142858285714286e-003	-5.318185e-001	-4.009491e+000	-4.239310e+000	1.000000e-004	1.000000e-004
4.157143714285714e-003	-3.888326e-001	-2.576239e+000	-2.663071e+000	1.000000e-004	1.000000e-004
4.171429142857143e-003	-2.458874e-001	-1.145022e+000	-1.088909e+000	1.000000e-004	1.000000e-004
4.185714571428571e-003	-1.029828e-001	2.841601e-001	4.831774e-001	1.000000e-004	1.000000e-004
4.200000000000000e-003	3.988123e-002	1.711307e+000	2.053188e+000	1.000000e-004	1.000000e-004
4.200001000000000e-003	3.988111e-002	1.711306e+000	1.449187e+000	-1.000000e-004	-1.000000e-004
4.203607120000255e-003	3.818803e-003	1.350164e+000	1.051983e+000	-1.000000e-004	-1.000000e-004
4.207213240000510e-003	-3.224100e-002	9.891488e-001	6.549078e-001	-1.000000e-004	-1.000000e-004
4.210819360000766e-003	-6.829830e-002	6.282586e-001	2.579603e-001	-1.000000e-004	-1.000000e-004
4.214425480001022e-003	-1.043531e-001	2.674940e-001	-1.388592e-001	-1.000000e-004	-1.000000e-004
4.218031600001277e-003	-1.404054e-001	-9.314519e-002	-5.355506e-001	-1.000000e-004	-1.000000e-004
4.221637720001532e-003	-1.764552e-001	-4.536589e-001	-9.321141e-001	-1.000000e-004	-1.000000e-004
4.225243840001787e-003	-2.125025e-001	-8.140470e-001	-1.328550e+000	-1.000000e-004	-1.000000e-004
4.230243840001787e-003	-2.624787e-001	-1.313515e+000	-1.877994e+000	-1.000000e-004	-1.000000e-004
4.300001000000000e-003	-9.591990e-001	-8.255888e+000	-9.517088e+000	-1.000000e-004	-1.000000e-004
4.300002000000000e-003	-9.591985e-001	-8.255887e+000	-8.913086e+000	1.000000e-004	1.000000e-004
4.314287428571428e-003	-8.160917e-001	-6.816622e+000	-7.330714e+000	1.000000e-004	1.000000e-004
4.328572857142857e-003	-6.730255e-001	-5.379393e+000	-5.750418e+000	1.000000e-004	1.000000e-004
4.342858285714285e-003	-5.299997e-001	-3.944199e+000	-4.172198e+000	1.000000e-004	1.000000e-004
4.357143714285714e-003	-3.870145e-001	-2.511039e+000	-2.596054e+000	1.000000e-004	1.000000e-004
4.371429142857142e-003	-2.440698e-001	-1.079915e+000	-1.021985e+000	1.000000e-004	1.000000e-004
4.385714571428571e-003	-1.011657e-001	3.491736e-001	5.500082e-001	1.000000e-004	1.000000e-004
4.399999999999999e-003	4.169798e-002	1.776228e+000	2.119925e+000	1.000000e-004	1.000000e-004
4.400001000000000e-003	4.169798e-002	1.776226e+000	1.515924e+000	-1.000000e-004	-1.000000e-004
4.414286714285714e-003	-1.011500e-001	3.461827e-001	-5.696708e-002	-1.000000e-004	-1.000000e-004
4.428572428571428e-003	-2.439574e-001	-1.081839e+000	-1.627796e+000	-1.000000e-004	-1.000000e-004
4.442858142857142e-003	-3.867242e-001	-2.507838e+000	-3.196562e+000	-1.000000e-004	-1.000000e-004
4.457143857142857e-003	-5.294505e-001	-3.931815e+000	-4.763265e+000	-1.000000e-004	-1.000000e-004
4.471429571428571e-003	-6.721362e-001	-5.353770e+000	-6.327906e+000	-1.000000e-004	-1.000000e-004
4.485715285714285e-003	-8.147814e-001	-6.773703e+000	-7.890485e+000	-1.000000e-004	-1.000000e-004
4.500000999999999e-003	-9.573860e-001	-8.191614e+000	-9.451000e+000	-1.000000e-004	-1.000000e-004
4.500002000000000e-003	-9.573855e-001	-8.191612e+000	-8.846998e+000	1.000000e-004	1.000000e-004
4.512893834285969e-003	-8.282377e-001	-6.892739e+000	-7.418977e+000	1.000000e-004	1.000000e-004
4.525785668571937e-003	-6.991229e-001	-5.595527e+000	-5.992650e+000	1.000000e-004	1.000000e-004
4.538677502857907e-003	-5.700413e-001	-4.299977e+000	-4.568019e+000	1.000000e-004	1.000000e-004
4.551569337143876e-003	-4.409929e-001	-3.006089e+000	-3.145082e+000	1.000000e-004	1.000000e-004
4.564461171429846e-003	-3.119775e-001	-1.713863e+000	-1.723841e+000	1.000000e-004	1.000000e-004
4.577353005715814e-003	-1.829953e-001	-4.232988e-001	-3.042941e-001	1.000000e-004	1.000000e-004
4.590244840001784e-003	-5.404627e-002	8.656039e-001	1.113558e+000	1.000000e-004	1.000000e-004
4.599999999999999e-003	4.350758e-002	1.839863e+000	2.185370e+000	1.000000e-004	1.000000e-004
4.600000999999999e-003	4.350746e-002	1.839861e+000	1.581369e+000	-1.000000e-004	-1.000000e-004
4.614286714285714e-003	-9.934094e-002	4.097272e-001	8.386242e-003	-1.000000e-004	-1.000000e-004
4.628572428571428e-003	-2.421488e-001	-1.018385e+000	-1.562534e+000	-1.000000e-004	-1.000000e-004
4.642858142857143e-003	-3.849161e-001	-2.444475e+000	-3.131391e+000	-1.000000e-004	-1.000000e-004
4.657143857142857e-003	-5.276428e-001	-3.868542e+000	-4.698185e+000	-1.000000e-004	-1.000000e-004
4.671429571428571e-003	-6.703290e-001	-5.290588e+000	-6.262917e+000	-1.000000e-004	-1.000000e-004
4.685715285714286e-003	-8.129747e-001	-6.710611e+000	-7.825586e+000	-1.000000e-004	-1.000000e-004
4.700001000000000e-003	-9.555798e-001	-8.128612e+000	-9.386192e+000	-1.000000e-004	-1.000000e-004
4.700002000000000e-003	-9.555798e-001	-8.128610e+000	-8.782190e+000	1.000000e-004	1.000000e-004
4.714287428571429e-003	-8.124737e-001	-6.689527e+000	-7.200001e+000	1.000000e-004	1.000000e-004
4.728572857142857e-003	-6.694083e-001	-5.252479e+000	-5.619888e+000	1.000000e-004	1.000000e-004
4.742858285714286e-003	-5.263834e-001	-3.817466e+000	-4.041850e+000	1.000000e-004	1.000000e-004
4.757143714285714e-003	-3.833991e-001	-2.384488e+000	-2.465887e+000	1.000000e-004	1.000000e-004
4.771429142857143e-003	-2.404555e-001	-9.535445e-001	-8.920000e-001	1.000000e-004	1.000000e-004
4.785714571428571e-003	-9.755244e-002	4.753641e-001	6.798116e-001	1.000000e-004	1.000000e-004
4.800000000000000e-003	4.531002e-002	1.902238e+000	2.249548e+000	1.000000e-004	1.000000e-004
4.800001000000000e-003	4.530978e-002	1.902237e+000	1.645546e+000	-1.000000e-004	-1.000000e-004
4.814286714285714e-003	-9.753902e-002	4.720132e-001	7.247395e-002	-1.000000e-004	-1.000000e-004
4.828572428571428e-003	-2.403474e-001	-9.561878e-001	-1.498536e+000	-1.000000e-004	-1.000000e-004
4.842858142857142e-003	-3.831152e-001	-2.382366e+000	-3.067482e+000	-1.000000e-004	-1.000000e-004
4.857143857142857e-003	-5.258426e-001	-3.806523e+000	-4.634366e+000	-1.000000e-004	-1.000000e-004
4.871429571428571e-003	-6.685296e-001	-5.228657e+000	-6.199186e+000	-1.000000e-004	-1.000000e-004
4.885715285714285e-003	-8.111761e-001	-6.648768e+000	-7.761944e+000	-1.000000e-004	-1.000000e-004
4.900000999999999e-003	-9.537821e-001	-8.066858e+000	-9.322639e+000	-1.000000e-004	-1.000000e-004
4.900002000000000e-003	-9.537811e-001	-8.066856e+000	-8.718637e+000	1.000000e-004	1.000000e-004
4.914287428571428e-003	-8.106755e-001	-6.627861e+000	-7.136536e+000	1.000000e-004	1.000000e-004
4.928572857142857e-003	-6.676105e-001	-5.190901e+000	-5.556512e+000	1.000000e-004	1.000000e-004
4.942858285714285e-003	-5.245862e-001	-3.755976e+000	-3.978562e+000	1.000000e-004	1.000000e-004
4.957143714285714e-003	-3.816024e-001	-2.323085e+000	-2.402688e+000	1.000000e-004	1.000000e-004
4.971429142857142e-003	-2.386593e-001	-8.922295e-001	-8.288890e-001	1.000000e-004	1.000000e-004
4.985714571428571e-003	-9.575681e-002	5.365915e-001	7.428346e-001	1.000000e-004	1.000000e-004
4.999999999999999e-003	4.710507e-002	1.963378e+000	2.312483e+000	1.000000e-004	1.000000e-004
5.000001000000000e-003	4.710507e-002	1.963377e+000	1.708482e+000	-1.000000e-004	-1.000000e-004
5.014286714285714e-003	-9.574432e-002	5.330660e-001	1.353215e-001	-1.000000e-004	-1.000000e-004
5.028572428571428e-003	-2.385532e-001	-8.952222e-001	-1.435776e+000	-1.000000e-004	-1.000000e-004
5.042858142857142e-003	-3.813216e-001	-2.321488e+000	-3.004810e+000	-1.000000e-004	-1.000000e-004
5.057143857142857e-003	-5.240495e-001	-3.745731e+000	-4.571781e+000	-1.000000e-004	-1.000000e-004
5.071429571428571e-003	-6.667369e-001	-5.167952e+000	-6.136689e+000	-1.000000e-004	-1.000000e-004
5.085715285714285e-003	-8.093837e-001	-6.588150e+000	-7.699534e+000	-1.000000e-004	-1.000000e-004
5.100000999999999e-003	-9.519901e-001	-8.006326e+000	-9.260316e+000	-1.000000e-004	-1.000000e-004
5.100001999999999e-003	-9.519892e-001	-8.006324e+000	-8.656314e+000	1.000000e-004	1.000000e-004
5.114287428571428e-003	-8.088844e-001	-6.567416e+000	-7.074300e+000	1.000000e-004	1.000000e-004
5.128572857142856e-003	-6.658201e-001	-5.130542e+000	-5.494362e+000	1.000000e-004	1.000000e-004
5.142858285714285e-003	-5.227963e-001	-3.695703e+000	-3.916499e+000	1.000000e-004	1.000000e-004
5.157143714285713e-003	-3.798131e-001	-2.262899e+000	-2.340712e+000	1.000000e-004	1.000000e-004
5.171429142857142e-003	-2.368705e-001	-8.321287e-001	-7.669991e-001	1.000000e-004	1.000000e-004
5.185714571428570e-003	-9.396836e-002	5.966065e-001	8.046382e-001	1.000000e-004	1.000000e-004
5.199999999999999e-003	4.889321e-002	2.023307e+000	2.374200e+000	1.000000e-004	1.000000e-004
5.200000999999999e-003	4.889297e-002	2.023306e+000	1.770199e+000	-1.000000e-004	-1.000000e-004
5.214268999999978e-003	-9.377980e-002	5.946823e-001	1.989024e-001	-1.000000e-004	-1.000000e-004
5.228536999999957e-003	-2.364122e-001	-8.319239e-001	-1.370336e+000	-1.000000e-004	-1.000000e-004
5.242804999999936e-003	-3.790041e-001	-2.256512e+000	-2.937517e+000	-1.000000e-004	-1.000000e-004
5.257072999999914e-003	-5.215557e-001	-3.679083e+000	-4.502639e+000	-1.000000e-004	-1.000000e-004
5.271340999999893e-003	-6.640668e-001	-5.099637e+000	-6.065704e+000	-1.000000e-004	-1.000000e-004
5.285608999999872e-003	-8.065376e-001	-6.518173e+000	-7.626711e+000	-1.000000e-004	-1.000000e-004
5.299876999999851e-003	-9.489679e-001	-7.934691e+000	-9.185659e+000	-1.000000e-004	-1.000000e-004
5.299884999999860e-003	-9.490480e-001	-7.935485e+000	-9.186532e+000	-1.000000e-004	-1.000000e-004
5.300001000000000e-003	-9.502058e-001	-7.946993e+000	-9.199198e+000	-1.000000e-004	-1.000000e-004
5.300002000000000e-003	-9.502053e-001	-7.946991e+000	-8.595196e+000	1.000000e-004	1.000000e-004
5.314287428571428e-003	-8.071007e-001	-6.508167e+000	-7.013268e+000	1.000000e-004	1.000000e-004
5.328572857142857e-003	-6.640366e-001	-5.071378e+000	-5.433415e+000	1.000000e-004	1.000000e-004
5.342858285714285e-003	-5.210132e-001	-3.636624e+000	-3.855637e+000	1.000000e-004	1.000000e-004
5.357143714285714e-003	-3.780305e-001	-2.203904e+000	-2.279934e+000	1.000000e-004	1.000000e-004
5.371429142857142e-003	-2.350884e-001	-7.732181e-001	-7.063066e-001	1.000000e-004	1.000000e-004
5.385714571428571e-003	-9.218688e-002	6.554331e-001	8.652460e-001	1.000000e-004	1.000000e-004
5.399999999999999e-003	5.067396e-002	2.082050e+000	2.434724e+000	1.000000e-004	1.000000e-004
5.400001000000000e-003	5.067384e-002	2.082048e+000	1.830722e+000	-1.000000e-004	-1.000000e-004
5.414286714285714e-003	-9.217655e-002	6.515684e-001	2.573919e-001	-1.000000e-004	-1.000000e-004
5.428572428571428e-003	-2.349864e-001	-7.768890e-001	-1.313875e+000	-1.000000e-004	-1.000000e-004
5.442858142857142e-003	-3.777558e-001	-2.203324e+000	-2.883079e+000	-1.000000e-004	-1.000000e-004
5.457143857142857e-003	-5.204847e-001	-3.627735e+000	-4.450220e+000	-1.000000e-004	-1.000000e-004
5.471429571428571e-003	-6.631730e-001	-5.050125e+000	-6.015298e+000	-1.000000e-004	-1.000000e-004
5.485715285714285e-003	-8.058208e-001	-6.470491e+000	-7.578312e+000	-1.000000e-004	-1.000000e-004
5.500000999999999e-003	-9.484282e-001	-7.888834e+000	-9.139263e+000	-1.000000e-004	-1.000000e-004
5.500002000000000e-003	-9.484277e-001	-7.888833e+000	-8.535261e+000	1.000000e-004	1.000000e-004
