time	V(N001,N002)	V(N003,N004)	V(ve)	I(I1)
3.807143714285714e-003	7.108239e-002	7.148038e-001	1.087886e+000	1.000000e-004
3.821429142857143e-003	2.138962e-001	2.141323e+000	2.657219e+000	1.000000e-004
3.835714571428572e-003	3.566694e-001	3.565813e+000	4.224483e+000	1.000000e-004
3.850000000000000e-003	4.994020e-001	4.988275e+000	5.789677e+000	1.000000e-004
3.850001000000000e-003	4.994020e-001	4.988274e+000	5.185676e+000	-1.000000e-004
3.864286714285714e-003	3.564233e-001	3.553645e+000	3.608068e+000	-1.000000e-004
3.878572428571428e-003	2.134852e-001	2.121045e+000	2.032530e+000	-1.000000e-004
3.892858142857143e-003	7.058769e-002	6.904732e-001	4.590609e-001	-1.000000e-004
3.907143857142857e-003	-7.226925e-002	-7.380698e-001	-1.112339e+000	-1.000000e-004
3.921429571428571e-003	-2.150856e-001	-2.164584e+000	-2.681670e+000	-1.000000e-004
3.935715285714286e-003	-3.578614e-001	-3.589070e+000	-4.248931e+000	-1.000000e-004
3.950001000000000e-003	-5.005965e-001	-5.011527e+000	-5.814124e+000	-1.000000e-004
3.950001999999999e-003	-5.005965e-001	-5.011526e+000	-5.210122e+000	1.000000e-004
3.964287428571428e-003	-3.576203e-001	-3.576892e+000	-3.632513e+000	1.000000e-004
3.978572857142856e-003	-2.146847e-001	-2.144288e+000	-2.056972e+000	1.000000e-004
3.992858285714285e-003	-7.178970e-002	-7.137113e-001	-4.835010e-001	1.000000e-004
4.007143714285714e-003	7.106472e-002	7.148363e-001	1.087901e+000	1.000000e-004
4.021429142857143e-003	2.138785e-001	2.141355e+000	2.657234e+000	1.000000e-004
4.035714571428571e-003	3.566518e-001	3.565846e+000	4.224497e+000	1.000000e-004
4.050000000000000e-003	4.993844e-001	4.988307e+000	5.789692e+000	1.000000e-004
4.050001000000000e-003	4.993844e-001	4.988306e+000	5.185690e+000	-1.000000e-004
4.064286714285714e-003	3.564057e-001	3.553677e+000	3.608083e+000	-1.000000e-004
4.078572428571429e-003	2.134676e-001	2.121077e+000	2.032545e+000	-1.000000e-004
4.092858142857143e-003	7.057008e-002	6.905054e-001	4.590754e-001	-1.000000e-004
4.107143857142857e-003	-7.228686e-002	-7.380376e-001	-1.112324e+000	-1.000000e-004
4.121429571428571e-003	-2.151032e-001	-2.164552e+000	-2.681655e+000	-1.000000e-004
4.135715285714286e-003	-3.578790e-001	-3.589038e+000	-4.248917e+000	-1.000000e-004
4.150001000000000e-003	-5.006142e-001	-5.011495e+000	-5.814109e+000	-1.000000e-004
4.150002000000000e-003	-5.006137e-001	-5.011493e+000	-5.210107e+000	1.000000e-004
4.163681120000216e-003	-3.637052e-001	-3.637710e+000	-3.699415e+000	1.000000e-004
4.177360240000433e-003	-2.268338e-001	-2.265786e+000	-2.190620e+000	1.000000e-004
4.191039360000649e-003	-8.999953e-002	-8.957206e-001	-6.837201e-001	1.000000e-004
4.204718480000866e-003	4.679756e-002	4.724856e-001	8.212833e-001	1.000000e-004
4.218397600001082e-003	1.835575e-001	1.838833e+000	2.324390e+000	1.000000e-004
4.232076720001299e-003	3.202803e-001	3.203321e+000	3.825602e+000	1.000000e-004
4.245755840001515e-003	4.569659e-001	4.565950e+000	5.324916e+000	1.000000e-004
4.246267840001245e-003	4.620810e-001	4.616914e+000	5.380996e+000	1.000000e-004
4.250000000000000e-003	4.993672e-001	4.988339e+000	5.789706e+000	1.000000e-004
4.250001000000000e-003	4.993668e-001	4.988338e+000	5.185705e+000	-1.000000e-004
4.264286714285714e-003	3.563881e-001	3.553709e+000	3.608097e+000	-1.000000e-004
4.278572428571429e-003	2.134500e-001	2.121109e+000	2.032559e+000	-1.000000e-004
4.292858142857143e-003	7.055255e-002	6.905370e-001	4.590895e-001	-1.000000e-004
4.307143857142857e-003	-7.230432e-002	-7.380060e-001	-1.112310e+000	-1.000000e-004
4.321429571428571e-003	-2.151206e-001	-2.164520e+000	-2.681641e+000	-1.000000e-004
4.335715285714286e-003	-3.578963e-001	-3.589006e+000	-4.248903e+000	-1.000000e-004
4.350001000000000e-003	-5.006313e-001	-5.011464e+000	-5.814095e+000	-1.000000e-004
4.350002000000000e-003	-5.006313e-001	-5.011462e+000	-5.210093e+000	1.000000e-004
4.364287428571428e-003	-3.576553e-001	-3.576829e+000	-3.632484e+000	1.000000e-004
4.378572857142857e-003	-2.147198e-001	-2.144224e+000	-2.056944e+000	1.000000e-004
4.392858285714285e-003	-7.182483e-002	-7.136482e-001	-4.834728e-001	1.000000e-004
4.407143714285714e-003	7.102959e-002	7.148993e-001	1.087929e+000	1.000000e-004
4.421429142857143e-003	2.138435e-001	2.141418e+000	2.657262e+000	1.000000e-004
4.435714571428572e-003	3.566168e-001	3.565909e+000	4.224525e+000	1.000000e-004
4.450000000000000e-003	4.993496e-001	4.988370e+000	5.789720e+000	1.000000e-004
4.450000999999999e-003	4.993491e-001	4.988369e+000	5.185718e+000	-1.000000e-004
4.464286714285714e-003	3.563706e-001	3.553740e+000	3.608111e+000	-1.000000e-004
4.478572428571429e-003	2.134326e-001	2.121139e+000	2.032572e+000	-1.000000e-004
4.492858142857143e-003	7.053517e-002	6.905679e-001	4.591031e-001	-1.000000e-004
4.507143857142857e-003	-7.232170e-002	-7.379752e-001	-1.112297e+000	-1.000000e-004
4.521429571428571e-003	-2.151380e-001	-2.164490e+000	-2.681628e+000	-1.000000e-004
4.535715285714286e-003	-3.579138e-001	-3.588975e+000	-4.248889e+000	-1.000000e-004
4.550001000000000e-003	-5.006490e-001	-5.011433e+000	-5.814082e+000	-1.000000e-004
4.550001999999999e-003	-5.006490e-001	-5.011431e+000	-5.210080e+000	1.000000e-004
4.564287428571428e-003	-3.576729e-001	-3.576798e+000	-3.632471e+000	1.000000e-004
4.578572857142856e-003	-2.147373e-001	-2.144194e+000	-2.056931e+000	1.000000e-004
4.592858285714285e-003	-7.184227e-002	-7.136176e-001	-4.834597e-001	1.000000e-004
4.607143714285714e-003	7.101221e-002	7.149299e-001	1.087942e+000	1.000000e-004
4.621429142857143e-003	2.138262e-001	2.141449e+000	2.657275e+000	1.000000e-004
4.635714571428571e-003	3.565996e-001	3.565939e+000	4.224538e+000	1.000000e-004
4.650000000000000e-003	4.993324e-001	4.988401e+000	5.789733e+000	1.000000e-004
4.650001000000000e-003	4.993320e-001	4.988399e+000	5.185731e+000	-1.000000e-004
4.664286714285714e-003	3.563533e-001	3.553770e+000	3.608124e+000	-1.000000e-004
4.678572428571429e-003	2.134152e-001	2.121170e+000	2.032585e+000	-1.000000e-004
4.692858142857143e-003	7.051774e-002	6.905982e-001	4.591161e-001	-1.000000e-004
4.707143857142857e-003	-7.233913e-002	-7.379448e-001	-1.112284e+000	-1.000000e-004
4.721429571428571e-003	-2.151554e-001	-2.164459e+000	-2.681615e+000	-1.000000e-004
4.735715285714286e-003	-3.579311e-001	-3.588945e+000	-4.248876e+000	-1.000000e-004
4.750001000000000e-003	-5.006661e-001	-5.011403e+000	-5.814069e+000	-1.000000e-004
4.750002000000000e-003	-5.006661e-001	-5.011401e+000	-5.210067e+000	1.000000e-004
4.764287428571428e-003	-3.576900e-001	-3.576768e+000	-3.632458e+000	1.000000e-004
4.778572857142857e-003	-2.147545e-001	-2.144163e+000	-2.056918e+000	1.000000e-004
4.792858285714285e-003	-7.185950e-002	-7.135874e-001	-4.834469e-001	1.000000e-004
4.807143714285715e-003	7.099492e-002	7.149600e-001	1.087955e+000	1.000000e-004
4.821429142857143e-003	2.138088e-001	2.141479e+000	2.657288e+000	1.000000e-004
4.835714571428572e-003	3.565821e-001	3.565969e+000	4.224551e+000	1.000000e-004
4.850000000000000e-003	4.993148e-001	4.988430e+000	5.789745e+000	1.000000e-004
4.850001000000000e-003	4.993148e-001	4.988429e+000	5.185744e+000	-1.000000e-004
4.864286714285714e-003	3.563360e-001	3.553800e+000	3.608136e+000	-1.000000e-004
4.878572428571429e-003	2.133979e-001	2.121200e+000	2.032598e+000	-1.000000e-004
4.892858142857143e-003	7.050040e-002	6.906280e-001	4.591285e-001	-1.000000e-004
4.907143857142857e-003	-7.235647e-002	-7.379152e-001	-1.112272e+000	-1.000000e-004
4.921429571428571e-003	-2.151727e-001	-2.164430e+000	-2.681602e+000	-1.000000e-004
4.935715285714286e-003	-3.579483e-001	-3.588916e+000	-4.248864e+000	-1.000000e-004
4.950001000000000e-003	-5.006833e-001	-5.011373e+000	-5.814056e+000	-1.000000e-004
4.950001999999999e-003	-5.006833e-001	-5.011372e+000	-5.210055e+000	1.000000e-004
4.964287428571428e-003	-3.577073e-001	-3.576739e+000	-3.632446e+000	1.000000e-004
4.978572857142856e-003	-2.147717e-001	-2.144134e+000	-2.056906e+000	1.000000e-004
4.992858285714285e-003	-7.187678e-002	-7.135581e-001	-4.834347e-001	1.000000e-004
5.007143714285714e-003	7.097764e-002	7.149893e-001	1.087967e+000	1.000000e-004
5.021429142857143e-003	2.137915e-001	2.141508e+000	2.657300e+000	1.000000e-004
5.035714571428571e-003	3.565648e-001	3.565998e+000	4.224563e+000	1.000000e-004
5.050000000000000e-003	4.992976e-001	4.988460e+000	5.789757e+000	1.000000e-004
5.050000999999999e-003	4.992971e-001	4.988458e+000	5.185756e+000	-1.000000e-004
5.064286714285713e-003	3.563187e-001	3.553829e+000	3.608148e+000	-1.000000e-004
5.078572428571428e-003	2.133808e-001	2.121229e+000	2.032610e+000	-1.000000e-004
5.092858142857142e-003	7.048337e-002	6.906572e-001	4.591405e-001	-1.000000e-004
5.107143857142856e-003	-7.237350e-002	-7.378860e-001	-1.112260e+000	-1.000000e-004
5.121429571428571e-003	-2.151898e-001	-2.164401e+000	-2.681591e+000	-1.000000e-004
5.135715285714286e-003	-3.579657e-001	-3.588887e+000	-4.248852e+000	-1.000000e-004
5.150001000000000e-003	-5.007010e-001	-5.011344e+000	-5.814045e+000	-1.000000e-004
5.150001999999999e-003	-5.007010e-001	-5.011343e+000	-5.210043e+000	1.000000e-004
5.164287428571428e-003	-3.577246e-001	-3.576710e+000	-3.632434e+000	1.000000e-004
5.178572857142856e-003	-2.147889e-001	-2.144105e+000	-2.056894e+000	1.000000e-004
5.192858285714285e-003	-7.189381e-002	-7.135292e-001	-4.834232e-001	1.000000e-004
5.207143714285714e-003	7.096061e-002	7.150181e-001	1.087979e+000	1.000000e-004
5.221429142857142e-003	2.137744e-001	2.141537e+000	2.657311e+000	1.000000e-004
5.235714571428571e-003	3.565475e-001	3.566027e+000	4.224575e+000	1.000000e-004
5.250000000000000e-003	4.992800e-001	4.988489e+000	5.789769e+000	1.000000e-004
5.250001000000000e-003	4.992805e-001	4.988487e+000	5.185767e+000	-1.000000e-004
5.250001119999999e-003	4.992790e-001	4.988475e+000	5.185754e+000	-1.000000e-004
5.264286817142857e-003	3.563006e-001	3.553848e+000	3.608148e+000	-1.000000e-004
5.278572514285713e-003	2.133628e-001	2.121249e+000	2.032612e+000	-1.000000e-004
5.292858211428571e-003	7.046549e-002	6.906789e-001	4.591443e-001	-1.000000e-004
5.307143908571428e-003	-7.239125e-002	-7.378626e-001	-1.112254e+000	-1.000000e-004
5.321429605714286e-003	-2.152074e-001	-2.164376e+000	-2.681583e+000	-1.000000e-004
5.335715302857143e-003	-3.579830e-001	-3.588860e+000	-4.248843e+000	-1.000000e-004
5.350001000000000e-003	-5.007181e-001	-5.011316e+000	-5.814034e+000	-1.000000e-004
5.350002000000000e-003	-5.007176e-001	-5.011314e+000	-5.210032e+000	1.000000e-004
5.364287428571428e-003	-3.577416e-001	-3.576681e+000	-3.632423e+000	1.000000e-004
5.378572857142857e-003	-2.148061e-001	-2.144077e+000	-2.056883e+000	1.000000e-004
5.392858285714285e-003	-7.191108e-002	-7.135009e-001	-4.834120e-001	1.000000e-004
5.407143714285714e-003	7.094334e-002	7.150464e-001	1.087990e+000	1.000000e-004
5.421429142857143e-003	2.137572e-001	2.141565e+000	2.657322e+000	1.000000e-004
5.435714571428572e-003	3.565305e-001	3.566055e+000	4.224586e+000	1.000000e-004
5.450000000000000e-003	4.992633e-001	4.988517e+000	5.789780e+000	1.000000e-004
5.450001000000000e-003	4.992633e-001	4.988515e+000	5.185779e+000	-1.000000e-004
5.464286714285714e-003	3.562846e-001	3.553886e+000	3.608171e+000	-1.000000e-004
5.478572428571429e-003	2.133465e-001	2.121286e+000	2.032632e+000	-1.000000e-004
5.492858142857143e-003	7.044896e-002	6.907137e-001	4.591629e-001	-1.000000e-004
5.507143857142857e-003	-7.240791e-002	-7.378296e-001	-1.112237e+000	-1.000000e-004
5.521429571428571e-003	-2.152242e-001	-2.164344e+000	-2.681568e+000	-1.000000e-004
5.535715285714286e-003	-3.579998e-001	-3.588830e+000	-4.248830e+000	-1.000000e-004
5.550001000000000e-003	-5.007348e-001	-5.011288e+000	-5.814023e+000	-1.000000e-004
5.550001999999999e-003	-5.007348e-001	-5.011286e+000	-5.210021e+000	1.000000e-004
5.564287428571428e-003	-3.577588e-001	-3.576653e+000	-3.632412e+000	1.000000e-004
5.578572857142856e-003	-2.148232e-001	-2.144049e+000	-2.056872e+000	1.000000e-004
5.592858285714285e-003	-7.192822e-002	-7.134731e-001	-4.834013e-001	1.000000e-004
5.607143714285714e-003	7.092627e-002	7.150741e-001	1.088000e+000	1.000000e-004
5.621429142857143e-003	2.137402e-001	2.141593e+000	2.657333e+000	1.000000e-004
5.635714571428571e-003	3.565137e-001	3.566083e+000	4.224596e+000	1.000000e-004
5.650000000000000e-003	4.992466e-001	4.988544e+000	5.789791e+000	1.000000e-004
5.650000999999999e-003	4.992461e-001	4.988543e+000	5.185789e+000	-1.000000e-004
5.664286714285713e-003	3.562675e-001	3.553914e+000	3.608181e+000	-1.000000e-004
5.678572428571428e-003	2.133294e-001	2.121313e+000	2.032643e+000	-1.000000e-004
5.692858142857142e-003	7.043197e-002	6.907412e-001	4.591732e-001	-1.000000e-004
5.707143857142856e-003	-7.242490e-002	-7.378021e-001	-1.112227e+000	-1.000000e-004
5.721429571428570e-003	-2.152412e-001	-2.164317e+000	-2.681558e+000	-1.000000e-004
5.735715285714285e-003	-3.580169e-001	-3.588803e+000	-4.248820e+000	-1.000000e-004
5.750000999999999e-003	-5.007520e-001	-5.011260e+000	-5.814013e+000	-1.000000e-004
5.750001999999999e-003	-5.007520e-001	-5.011259e+000	-5.210011e+000	1.000000e-004
5.764287428571427e-003	-3.577758e-001	-3.576626e+000	-3.632402e+000	1.000000e-004
5.778572857142856e-003	-2.148402e-001	-2.144022e+000	-2.056862e+000	1.000000e-004
5.792858285714284e-003	-7.194521e-002	-7.134461e-001	-4.833911e-001	1.000000e-004
5.807143714285714e-003	7.090928e-002	7.151012e-001	1.088011e+000	1.000000e-004
5.821429142857142e-003	2.137232e-001	2.141620e+000	2.657343e+000	1.000000e-004
5.835714571428571e-003	3.564966e-001	3.566110e+000	4.224606e+000	1.000000e-004
5.849999999999999e-003	4.992294e-001	4.988572e+000	5.789801e+000	1.000000e-004
5.850001000000000e-003	4.992294e-001	4.988570e+000	5.185799e+000	-1.000000e-004
5.864286714285714e-003	3.562508e-001	3.553941e+000	3.608191e+000	-1.000000e-004
5.878572428571429e-003	2.133127e-001	2.121340e+000	2.032653e+000	-1.000000e-004
5.892858142857143e-003	7.041517e-002	6.907682e-001	4.591831e-001	-1.000000e-004
5.907143857142857e-003	-7.244177e-002	-7.377752e-001	-1.112217e+000	-1.000000e-004
5.921429571428571e-003	-2.152581e-001	-2.164290e+000	-2.681548e+000	-1.000000e-004
5.935715285714286e-003	-3.580339e-001	-3.588776e+000	-4.248810e+000	-1.000000e-004
5.950001000000000e-003	-5.007691e-001	-5.011234e+000	-5.814003e+000	-1.000000e-004
5.950001999999999e-003	-5.007687e-001	-5.011232e+000	-5.210001e+000	1.000000e-004
5.964287428571428e-003	-3.577926e-001	-3.576599e+000	-3.632392e+000	1.000000e-004
5.978572857142856e-003	-2.148570e-001	-2.143995e+000	-2.056852e+000	1.000000e-004
5.992858285714285e-003	-7.196205e-002	-7.134193e-001	-4.833813e-001	1.000000e-004
6.007143714285714e-003	7.089237e-002	7.151278e-001	1.088020e+000	1.000000e-004
6.021429142857143e-003	2.137062e-001	2.141646e+000	2.657353e+000	1.000000e-004
6.035714571428571e-003	3.564795e-001	3.566136e+000	4.224616e+000	1.000000e-004
6.050000000000000e-003	4.992123e-001	4.988598e+000	5.789810e+000	1.000000e-004
6.050000999999999e-003	4.992123e-001	4.988597e+000	5.185809e+000	-1.000000e-004
6.064286714285713e-003	3.562338e-001	3.553967e+000	3.608201e+000	-1.000000e-004
6.078572428571428e-003	2.132958e-001	2.121367e+000	2.032662e+000	-1.000000e-004
6.092858142857142e-003	7.039835e-002	6.907945e-001	4.591927e-001	-1.000000e-004
6.107143857142857e-003	-7.245859e-002	-7.377489e-001	-1.112208e+000	-1.000000e-004
6.121429571428571e-003	-2.152750e-001	-2.164264e+000	-2.681539e+000	-1.000000e-004
6.135715285714286e-003	-3.580509e-001	-3.588750e+000	-4.248801e+000	-1.000000e-004
6.150001000000000e-003	-5.007863e-001	-5.011208e+000	-5.813993e+000	-1.000000e-004
6.150001999999999e-003	-5.007858e-001	-5.011206e+000	-5.209992e+000	1.000000e-004
6.164287428571428e-003	-3.578096e-001	-3.576573e+000	-3.632383e+000	1.000000e-004
6.178572857142856e-003	-2.148740e-001	-2.143969e+000	-2.056843e+000	1.000000e-004
6.192858285714285e-003	-7.197892e-002	-7.133933e-001	-4.833721e-001	1.000000e-004
6.207143714285714e-003	7.087557e-002	7.151538e-001	1.088030e+000	1.000000e-004
6.221429142857143e-003	2.136895e-001	2.141672e+000	2.657362e+000	1.000000e-004
6.235714571428571e-003	3.564628e-001	3.566162e+000	4.224625e+000	1.000000e-004
6.250000000000000e-003	4.991956e-001	4.988624e+000	5.789819e+000	1.000000e-004
6.250001000000000e-003	4.991951e-001	4.988622e+000	5.185818e+000	-1.000000e-004
6.264115668572343e-003	3.579283e-001	3.571159e+000	3.627087e+000	-1.000000e-004
6.278230337144686e-003	2.167010e-001	2.155675e+000	2.070377e+000	-1.000000e-004
6.292345005717030e-003	7.551342e-002	7.421718e-001	5.156853e-001	-1.000000e-004
6.306459674289374e-003	-6.563460e-002	-6.693517e-001	-1.036986e+000	-1.000000e-004
6.320574342861717e-003	-2.067430e-001	-2.078895e+000	-2.587638e+000	-1.000000e-004
6.334689011434060e-003	-3.478118e-001	-3.486459e+000	-4.136271e+000	-1.000000e-004
6.348803680006404e-003	-4.888411e-001	-4.892043e+000	-5.682884e+000	-1.000000e-004
6.348931680006447e-003	-4.901199e-001	-4.904780e+000	-5.696900e+000	-1.000000e-004
6.350001000000000e-003	-5.008025e-001	-5.011182e+000	-5.813984e+000	-1.000000e-004
6.350002000000000e-003	-5.008025e-001	-5.011180e+000	-5.209983e+000	1.000000e-004
6.364287428571428e-003	-3.578262e-001	-3.576548e+000	-3.632374e+000	1.000000e-004
6.378572857142857e-003	-2.148906e-001	-2.143943e+000	-2.056834e+000	1.000000e-004
6.392858285714285e-003	-7.199555e-002	-7.133676e-001	-4.833632e-001	1.000000e-004
6.407143714285715e-003	7.085887e-002	7.151795e-001	1.088038e+000	1.000000e-004
6.421429142857143e-003	2.136727e-001	2.141698e+000	2.657371e+000	1.000000e-004
6.435714571428572e-003	3.564458e-001	3.566188e+000	4.224634e+000	1.000000e-004
6.450000000000000e-003	4.991784e-001	4.988649e+000	5.789828e+000	1.000000e-004
6.450001000000000e-003	4.991784e-001	4.988648e+000	5.185826e+000	-1.000000e-004
6.464286714285714e-003	3.561999e-001	3.554019e+000	3.608218e+000	-1.000000e-004
6.478572428571429e-003	2.132619e-001	2.121418e+000	2.032680e+000	-1.000000e-004
6.492858142857143e-003	7.036449e-002	6.908457e-001	4.592103e-001	-1.000000e-004
6.507143857142857e-003	-7.249231e-002	-7.376978e-001	-1.112190e+000	-1.000000e-004
6.521429571428571e-003	-2.153085e-001	-2.164213e+000	-2.681521e+000	-1.000000e-004
6.535715285714286e-003	-3.580842e-001	-3.588699e+000	-4.248783e+000	-1.000000e-004
6.550001000000000e-003	-5.008192e-001	-5.011156e+000	-5.813976e+000	-1.000000e-004
6.550001999999999e-003	-5.008192e-001	-5.011155e+000	-5.209974e+000	1.000000e-004
6.564287428571428e-003	-3.578431e-001	-3.576522e+000	-3.632365e+000	1.000000e-004
6.578572857142856e-003	-2.149075e-001	-2.143918e+000	-2.056826e+000	1.000000e-004
6.592858285714285e-003	-7.201247e-002	-7.133424e-001	-4.833550e-001	1.000000e-004
6.607143714285714e-003	7.084201e-002	7.152046e-001	1.088047e+000	1.000000e-004
6.621429142857143e-003	2.136560e-001	2.141723e+000	2.657379e+000	1.000000e-004
6.635714571428571e-003	3.564293e-001	3.566213e+000	4.224642e+000	1.000000e-004
6.650000000000000e-003	4.991622e-001	4.988674e+000	5.789836e+000	1.000000e-004
6.650000999999999e-003	4.991622e-001	4.988673e+000	5.185835e+000	-1.000000e-004
6.664286714285713e-003	3.561834e-001	3.554043e+000	3.608227e+000	-1.000000e-004
6.678572428571428e-003	2.132453e-001	2.121443e+000	2.032688e+000	-1.000000e-004
6.692858142857142e-003	7.034779e-002	6.908704e-001	4.592184e-001	-1.000000e-004
6.707143857142856e-003	-7.250908e-002	-7.376731e-001	-1.112182e+000	-1.000000e-004
6.721429571428570e-003	-2.153253e-001	-2.164188e+000	-2.681513e+000	-1.000000e-004
